gameDate,gameId,homeTeam,awayTeam,stadium
20250605,20250605LGNC02025,NC,LG,창원
20250605,20250605SSSK02025,SK,SS,문학
20250605,20250605WOLT02025,LT,WO,사직
20250605,20250605SPORTSN1,,,
20250606,20250606KBO1,,,
20250606,20250606BMBC1,,,
20250606,20250606HHHT02025,HT,HH,광주
20250606,20250606LGWO02025,WO,LG,고척
20250606,20250606LTOB02025,OB,LT,잠실
20250606,20250606NCSS02025,SS,NC,대구
20250606,20250606SKKT02025,KT,SK,수원
20250607,20250607BMBC1,,,
20250607,20250607HHHT02025,HT,HH,광주
20250607,20250607LGWO02025,WO,LG,고척
20250607,20250607LTOB02025,OB,LT,잠실
20250607,20250607NCSS02025,SS,NC,대구
20250607,20250607SKKT02025,KT,SK,수원
20250608,20250608LGWO02025,WO,LG,고척
20250608,20250608BMBC1,,,
20250608,20250608HHHT02025,HT,HH,광주
20250608,20250608LTOB02025,OB,LT,잠실
20250608,20250608NCSS02025,SS,NC,대구
20250608,20250608SKKT02025,KT,SK,수원
20250609,20250609KBO1,,,
20250609,20250609SCBASEBALL1,,,
20250609,20250609SPORTSN1,,,
20250610,20250610BL1,,,
20250610,20250610KBO1,,,
20250610,20250610lCHITCHIT1,,,
20250610,20250610BMBC1,,,
20250610,20250610LTKT02025,KT,LT,수원
20250610,20250610NCWO02025,WO,NC,고척
20250610,20250610OBHH02025,HH,OB,대전
20250610,20250610SKLG02025,LG,SK,잠실
20250610,20250610SSHT02025,HT,SS,광주
20250611,20250611BL1,,,
20250611,20250611KBO1,,,
20250611,20250611CHITCHIT1,,,
20250611,20250611BMBC1,,,
20250611,20250611LTKT02025,KT,LT,수원
20250611,20250611NCWO02025,WO,NC,고척
20250611,20250611OBHH02025,HH,OB,대전
20250611,20250611SKLG02025,LG,SK,잠실
20250611,20250611SSHT02025,HT,SS,광주
20250612,20250612BL1,,,
20250612,20250612KBO1,,,
20250612,20250612CHITCHIT1,,,
20250612,20250612BMBC1,,,
20250612,20250612LTKT02025,KT,LT,수원
20250612,20250612NCWO02025,WO,NC,고척
20250612,20250612OBHH02025,HH,OB,대전
20250612,20250612SKLG02025,LG,SK,잠실
20250612,20250612SSHT02025,HT,SS,광주
20250612,20250612SPORTSN1,,,
20250613,20250613BL1,,,
20250613,20250613KBO1,,,
20250613,20250613BMBC1,,,
20250613,20250613HTNC02025,NC,HT,창원
20250614,20250614CHITCHIT1,,,
20250614,20250614BMBC1,,,
20250614,20250614HTNC02025,NC,HT,창원
20250614,20250614KTSS02025,SS,KT,대구
20250614,20250614LGHH02025,HH,LG,대전
20250614,20250614LTSK02025,SK,LT,문학
20250614,20250614WOOB02025,OB,WO,잠실
20250615,20250615CHITCHIT1,,,
20250615,20250615BMBC1,,,
20250615,20250615HTNC02025,NC,HT,창원
20250615,20250615KTSS02025,SS,KT,대구
20250615,20250615LGHH02025,HH,LG,대전
20250615,20250615LTSK02025,SK,LT,문학
20250615,20250615WOOB02025,OB,WO,잠실
20250616,20250616KBO1,,,
20250616,20250616SPORTSN1,,,
20250617,20250617BL1,,,
20250617,20250617KBO1,,,
20250617,20250617CHITCHIT1,,,
20250617,20250617BMBC1,,,
20250617,20250617HHLT02025,LT,HH,사직
20250617,20250617KTHT02025,HT,KT,광주
20250617,20250617NCLG02025,LG,NC,잠실
20250617,20250617OBSS02025,SS,OB,대구
20250617,20250617SKWO02025,WO,SK,고척
20250618,20250618BL1,,,
20250618,20250618KBO1,,,
20250618,20250618CHITCHIT1,,,
20250618,20250618BMBC1,,,
20250618,20250618HHLT02025,LT,HH,사직
20250618,20250618KTHT02025,HT,KT,광주
20250618,20250618NCLG02025,LG,NC,잠실
20250618,20250618OBSS02025,SS,OB,대구
20250618,20250618SKWO02025,WO,SK,고척
20250619,20250619BL1,,,
20250619,20250619KBO1,,,
20250619,20250619CHITCHIT1,,,
20250619,20250619BMBC1,,,
20250619,20250619HHLT02025,LT,HH,사직
20250619,20250619KTHT02025,HT,KT,광주
20250619,20250619NCLG02025,LG,NC,잠실
20250619,20250619OBSS02025,SS,OB,대구
20250619,20250619SKWO02025,WO,SK,고척
20250619,20250619SPORTSN1,,,
20250620,20250620BL1,,,
20250620,20250620KBO1,,,
20250620,20250620CHITCHIT1,,,
20250620,20250620BMBC1,,,
20250620,20250620SSLT02025,LT,SS,사직
20250621,20250621BMBC1,,,
20250621,20250621HTSK02025,SK,HT,문학
20250621,20250621NCKT02025,KT,NC,수원
20250621,20250621OBLG02025,LG,OB,잠실
20250622,20250622CHITCHIT1,,,
20250622,20250622BMBC1,,,
20250622,20250622HTSK02025,SK,HT,문학
20250622,20250622NCKT02025,KT,NC,수원
20250622,20250622OBLG02025,LG,OB,잠실
20250622,20250622SSLT02025,LT,SS,사직
20250622,20250622WOHH02025,HH,WO,대전
20250623,20250623KBO1,,,
20250623,20250623SCBASEBALL1,,,
20250623,20250623SPORTSN1,,,
20250624,20250624BL1,,,
20250624,20250624KBO1,,,
20250624,20250624CHITCHIT1,,,
20250624,20250624HTWO02025,WO,HT,고척
20250624,20250624LGKT02025,KT,LG,수원
20250624,20250624SKOB02025,OB,SK,잠실
20250625,20250625BL1,,,
20250625,20250625KBO1,,,
20250625,20250625BMBC1,,,
20250625,20250625HHSS02025,SS,HH,대구
20250625,20250625HTWO02025,WO,HT,고척
20250625,20250625LTNC02025,NC,LT,창원
20250625,20250625CHITCHIT1,,,
20250626,20250626BL1,,,
20250626,20250626KBO1,,,
20250626,20250626CHITCHIT1,,,
20250626,20250626BMBC1,,,
20250626,20250626HHSS02025,SS,HH,대구
20250626,20250626HTWO02025,WO,HT,고척
20250626,20250626LGKT02025,KT,LG,수원
20250626,20250626LTNC02025,NC,LT,창원
20250626,20250626SKOB02025,OB,SK,잠실
20250626,20250626SPORTSN1,,,
20250627,20250627BL1,,,
20250627,20250627KBO1,,,
20250627,20250627CHITCHIT1,,,
20250627,20250627BMBC1,,,
20250627,20250627HHSK02025,SK,HH,문학
20250627,20250627HTLG02025,LG,HT,잠실
20250627,20250627KTLT02025,LT,KT,사직
20250627,20250627OBNC02025,NC,OB,창원
20250627,20250627SSWO02025,WO,SS,고척
20250628,20250628CHITCHIT1,,,
20250628,20250628BMBC1,,,
20250628,20250628HHSK02025,SK,HH,문학
20250628,20250628HTLG02025,LG,HT,잠실
20250628,20250628KTLT02025,LT,KT,사직
20250628,20250628OBNC02025,NC,OB,창원
20250628,20250628SSWO02025,WO,SS,고척
20250629,20250629SSWO02025,WO,SS,고척
20250629,20250629CHITCHIT1,,,
20250629,20250629BMBC1,,,
20250629,20250629HHSK02025,SK,HH,문학
20250629,20250629HTLG02025,LG,HT,잠실
20250629,20250629KTLT02025,LT,KT,사직
20250629,20250629OBNC02025,NC,OB,창원
20250630,20250630KBO1,,,
20250630,20250630SPORTSN1,,,
20250701,20250701BL1,,,
20250701,20250701KBO1,,,
20250701,20250701CHITCHIT1,,,
20250701,20250701BMBC1,,,
20250701,20250701LGLT02025,LT,LG,사직
20250701,20250701NCHH02025,HH,NC,대전
20250701,20250701SKHT02025,HT,SK,광주
20250701,20250701SSOB02025,OB,SS,잠실
20250701,20250701WOKT02025,KT,WO,수원
20250702,20250702KUSF4,,,
20250702,20250702BL1,,,
20250702,20250702KBO1,,,
20250702,20250702CHITCHIT1,,,
20250702,20250702BMBC1,,,
20250702,20250702LGLT02025,LT,LG,사직
20250702,20250702NCHH02025,HH,NC,대전
20250702,20250702SKHT02025,HT,SK,광주
20250702,20250702SSOB02025,OB,SS,잠실
20250702,20250702WOKT02025,KT,WO,수원
20250703,20250703KUSF3,,,
20250703,20250703BL1,,,
20250703,20250703KBO1,,,
20250703,20250703CHITCHIT1,,,
20250703,20250703BMBC1,,,
20250703,20250703LGLT02025,LT,LG,사직
20250703,20250703NCHH02025,HH,NC,대전
20250703,20250703SKHT02025,HT,SK,광주
20250703,20250703SSOB02025,OB,SS,잠실
20250703,20250703WOKT02025,KT,WO,수원
20250703,20250703SPORTSN1,,,
20250704,20250704KUSF1,,,
20250704,20250704BL1,,,
20250704,20250704KBO1,,,
20250704,20250704CHITCHIT1,,,
20250704,20250704BMBC1,,,
20250704,20250704HHWO02025,WO,HH,고척
20250704,20250704KTOB02025,OB,KT,잠실
20250704,20250704LGSS02025,SS,LG,대구
20250704,20250704LTHT02025,HT,LT,광주
20250704,20250704SKNC02025,NC,SK,창원
20250705,20250705CHITCHIT1,,,
20250705,20250705BMBC1,,,
20250705,20250705HHWO02025,WO,HH,고척
20250705,20250705KTOB02025,OB,KT,잠실
20250705,20250705LGSS02025,SS,LG,대구
20250705,20250705LTHT02025,HT,LT,광주
20250705,20250705SKNC02025,NC,SK,창원
20250706,20250706HHWO02025,WO,HH,고척
20250706,20250706CHITCHIT1,,,
20250706,20250706BMBC1,,,
20250706,20250706KTOB02025,OB,KT,잠실
20250706,20250706LGSS02025,SS,LG,대구
20250706,20250706LTHT02025,HT,LT,광주
20250706,20250706SKNC02025,NC,SK,창원
20250707,20250707KUSF1,,,
20250707,20250707KBO1,,,
20250707,20250707SCBASEBALL1,,,
20250707,20250707SPORTSN3,,,
20250708,20250708KUSF3,,,
20250708,20250708BL1,,,
20250708,20250708KBO1,,,
20250708,20250708CHITCHIT1,,,
20250708,20250708BMBC1,,,
20250708,20250708HTHH02025,HH,HT,대전
20250708,20250708KTSK02025,SK,KT,문학
20250708,20250708OBLT02025,LT,OB,사직
20250708,20250708SSNC02025,NC,SS,창원
20250708,20250708WOLG02025,LG,WO,잠실
20250709,20250709KUSF3,,,
20250709,20250709BL1,,,
20250709,20250709KBO1,,,
20250709,20250709CHITCHIT1,,,
20250709,20250709BMBC1,,,
20250709,20250709HTHH02025,HH,HT,대전
20250709,20250709KTSK02025,SK,KT,문학
20250709,20250709OBLT02025,LT,OB,사직
20250709,20250709SSNC02025,NC,SS,창원
20250709,20250709WOLG02025,LG,WO,잠실
20250710,20250710KUSF3,,,
20250710,20250710BL1,,,
20250710,20250710KBO2,,,
20250710,20250710CHITCHIT1,,,
20250710,20250710BMBC1,,,
20250710,20250710HTHH02025,HH,HT,대전
20250710,20250710KTSK02025,SK,KT,문학
20250710,20250710OBLT02025,LT,OB,사직
20250710,20250710SSNC02025,NC,SS,창원
20250710,20250710WOLG02025,LG,WO,잠실
20250710,20250710SPORTSN1,,,
20250711,20250711KUSF3,,,
20250711,20250711BL1,,,
20250712,99990712EAWE02025,WE,EA,대전
20250714,20250714SCBASEBALL1,,,
20250714,20250714SPORTSN1,,,
20250715,20250715KUSF4,,,
20250717,20250717KBO1,,,
20250717,20250717SPORTSN1,,,
20250718,20250718BL1,,,
20250718,20250718KBO2,,,
20250718,20250718CHITCHIT1,,,
20250718,20250718BMBC1,,,
20250718,20250718HHKT02025,KT,HH,수원
20250718,20250718LTLG02025,LG,LT,잠실
20250719,20250719CHITCHIT1,,,
20250719,20250719BMBC1,,,
20250719,20250719HHKT02025,KT,HH,수원
20250719,20250719LTLG02025,LG,LT,잠실
20250719,20250719OBSK02025,SK,OB,문학
20250720,20250720CHITCHIT1,,,
20250720,20250720BMBC1,,,
20250720,20250720HHKT02025,KT,HH,수원
20250720,20250720LTLG02025,LG,LT,잠실
20250720,20250720NCHT02025,HT,NC,광주
20250720,20250720OBSK02025,SK,OB,문학
20250720,20250720WOSS02025,SS,WO,대구
20250721,20250721KBO1,,,
20250721,20250721SCBASEBALL1,,,
20250721,20250721SPORTSN1,,,
20250722,20250722BL1,,,
20250722,20250722KBO1,,,
20250722,20250722CHITCHIT1,,,
20250722,20250722BMBC1,,,
20250722,20250722HHOB02025,OB,HH,잠실
20250722,20250722KTNC02025,NC,KT,창원
20250722,20250722LGHT02025,HT,LG,광주
20250722,20250722LTWO02025,WO,LT,고척
20250722,20250722SKSS02025,SS,SK,대구
20250723,20250723BL1,,,
20250723,20250723KBO1,,,
20250723,20250723CHITCHIT1,,,
20250723,20250723BMBC1,,,
20250723,20250723HHOB02025,OB,HH,잠실
20250723,20250723KTNC02025,NC,KT,창원
20250723,20250723LGHT02025,HT,LG,광주
20250723,20250723LTWO02025,WO,LT,고척
20250723,20250723SKSS02025,SS,SK,대구
20250724,20250724KUSF1,,,
20250724,20250724BL1,,,
20250724,20250724KBO1,,,
20250724,20250724CHITCHIT1,,,
20250724,20250724BMBC1,,,
20250724,20250724HHOB02025,OB,HH,잠실
20250724,20250724KTNC02025,NC,KT,창원
20250724,20250724LGHT02025,HT,LG,광주
20250724,20250724LTWO02025,WO,LT,고척
20250724,20250724SKSS02025,SS,SK,대구
20250724,20250724SPORTSN1,,,
20250725,20250725KUSF1,,,
20250725,20250725BL1,,,
20250725,20250725KBO2,,,
20250725,20250725CHITCHIT1,,,
20250725,20250725BMBC1,,,
20250725,20250725HTLT02025,LT,HT,사직
20250725,20250725LGOB02025,OB,LG,잠실
20250725,20250725SKHH02025,HH,SK,대전
20250725,20250725SSKT02025,KT,SS,수원
20250725,20250725WONC02025,NC,WO,창원
20250726,20250726CHITCHIT1,,,
20250726,20250726BMBC1,,,
20250726,20250726HTLT02025,LT,HT,사직
20250726,20250726LGOB02025,OB,LG,잠실
20250726,20250726SKHH02025,HH,SK,대전
20250726,20250726SSKT02025,KT,SS,수원
20250726,20250726WONC02025,NC,WO,창원
20250727,20250727CHITCHIT1,,,
20250727,20250727BMBC1,,,
20250727,20250727HTLT02025,LT,HT,사직
20250727,20250727LGOB02025,OB,LG,잠실
20250727,20250727SKHH02025,HH,SK,대전
20250727,20250727SSKT02025,KT,SS,수원
20250727,20250727WONC02025,NC,WO,창원
20250728,20250728KUSF2,,,
20250728,20250728KBO1,,,
20250728,20250728SCBASEBALL1,,,
20250728,20250728SPORTSN1,,,
20250729,20250729KUSF2,,,
20250729,20250729BL1,,,
20250729,20250729KBO1,,,
20250729,20250729CHITCHIT1,,,
20250729,20250729BMBC1,,,
20250729,20250729KTLG02025,LG,KT,잠실
20250729,20250729NCLT02025,LT,NC,사직
20250729,20250729OBHT02025,HT,OB,광주
20250729,20250729SSHH02025,HH,SS,대전
20250729,20250729WOSK02025,SK,WO,문학
20250730,20250730KUSF2,,,
20250730,20250730BL1,,,
20250730,20250730KBO1,,,
20250730,20250730CHITCHIT1,,,
20250730,20250730BMBC1,,,
20250730,20250730KTLG02025,LG,KT,잠실
20250730,20250730NCLT02025,LT,NC,사직
20250730,20250730OBHT02025,HT,OB,광주
20250730,20250730SSHH02025,HH,SS,대전
20250730,20250730WOSK02025,SK,WO,문학
20250731,20250731KUSF2,,,
20250731,20250731BL1,,,
20250731,20250731KBO1,,,
20250731,20250731CHITCHIT1,,,
20250731,20250731BMBC1,,,
20250731,20250731KTLG02025,LG,KT,잠실
20250731,20250731NCLT02025,LT,NC,사직
20250731,20250731OBHT02025,HT,OB,광주
20250731,20250731SSHH02025,HH,SS,대전
20250731,20250731WOSK02025,SK,WO,문학
20250731,20250731SPORTSN1,,,
20250801,20250801BL1,,,
20250801,20250801KUSF2,,,
20250801,20250801KBO1,,,
20250801,20250801CHITCHIT1,,,
20250801,20250801BMBC1,,,
20250801,20250801HHHT02025,HT,HH,광주
20250801,20250801KTNC02025,NC,KT,창원
20250801,20250801LGSS02025,SS,LG,대구
20250801,20250801LTWO02025,WO,LT,고척
20250801,20250801SKOB02025,OB,SK,잠실
20250802,20250802CHITCHIT1,,,
20250802,20250802BMBC1,,,
20250802,20250802KTNC02025,NC,KT,창원
20250802,20250802LGSS02025,SS,LG,대구
20250802,20250802LTWO02025,WO,LT,고척
20250802,20250802SKOB02025,OB,SK,잠실
20250803,20250803BMBC1,,,
20250803,20250803LTWO02025,WO,LT,고척
20250803,20250803CHITCHIT1,,,
20250803,20250803KTNC02025,NC,KT,창원
20250803,20250803LGSS02025,SS,LG,대구
20250803,20250803SKOB02025,OB,SK,잠실
20250804,20250804KBO1,,,
20250804,20250804SCBASEBALL1,,,
20250804,20250804SPORTSN1,,,
20250805,20250805BL1,,,
20250805,20250805KUSF2,,,
20250805,20250805KBO1,,,
20250805,20250805CHITCHIT1,,,
20250805,20250805BMBC1,,,
20250805,20250805HTLT02025,LT,HT,사직
20250805,20250805KTHH02025,HH,KT,대전
20250805,20250805OBLG02025,LG,OB,잠실
20250805,20250805SSSK02025,SK,SS,문학
20250805,20250805WONC02025,NC,WO,창원
20250806,20250806BL1,,,
20250806,20250806KBO1,,,
20250806,20250804KUSF2,,,
20250806,20250806CHITCHIT1,,,
20250806,20250806BMBC1,,,
20250806,20250806HTLT02025,LT,HT,사직
20250806,20250806KTHH02025,HH,KT,대전
20250806,20250806OBLG02025,LG,OB,잠실
20250806,20250806SSSK02025,SK,SS,문학
20250806,20250806WONC02025,NC,WO,창원
20250807,20250807BL1,,,
20250807,20250806KUSF2,,,
20250807,20250807KBO1,,,
20250807,20250807CHITCHIT1,,,
20250807,20250807BMBC1,,,
20250807,20250807HTLT02025,LT,HT,사직
20250807,20250807KTHH02025,HH,KT,대전
20250807,20250807OBLG02025,LG,OB,잠실
20250807,20250807SSSK02025,SK,SS,문학
20250807,20250807WONC02025,NC,WO,창원
20250807,20250807SPORTSN1,,,
20250808,20250808BL1,,,
20250808,20250808KBO1,,,
20250808,20250808CHITCHIT1,,,
20250808,20250808BMBC1,,,
20250808,20250808HHLG02025,LG,HH,잠실
20250808,20250808HTNC02025,NC,HT,창원
20250808,20250808OBWO02025,WO,OB,고척
20250808,20250808SKLT02025,LT,SK,사직
20250808,20250808SSKT02025,KT,SS,수원
20250809,20250809HHLG02025,LG,HH,잠실
20250809,20250809OBWO02025,WO,OB,고척
20250809,20250809SSKT02025,KT,SS,수원
20250810,20250810OBWO02025,WO,OB,고척
20250810,20250810CHITCHIT1,,,
20250810,20250810BMBC1,,,
20250810,20250810HHLG02025,LG,HH,잠실
20250810,20250810HTNC02025,NC,HT,창원
20250810,20250810SKLT02025,LT,SK,사직
20250810,20250810SSKT02025,KT,SS,수원
20250811,20250811KBO1,,,
20250811,20250811SCBASEBALL1,,,
20250811,20250811SPORTSN1,,,
20250812,20250812BL1,,,
20250812,20250812KBO1,,,
20250812,20250812CHITCHIT1,,,
20250812,20250812BMBC1,,,
20250812,20250812HTSS02025,SS,HT,대구
20250812,20250812LGKT02025,KT,LG,수원
20250812,20250812LTHH02025,HH,LT,대전
20250812,20250812NCOB02025,OB,NC,잠실
20250812,20250812WOSK02025,SK,WO,문학
20250813,20250813BL1,,,
20250813,20250813KBO1,,,
20250813,20250813CHITCHIT1,,,
20250813,20250813BMBC1,,,
20250813,20250813HTSS02025,SS,HT,대구
20250813,20250813LTHH02025,HH,LT,대전
20250814,20250814BL1,,,
20250814,20250814KBO1,,,
20250814,20250814CHITCHIT1,,,
20250814,20250814BMBC1,,,
20250814,20250814HTSS02025,SS,HT,대구
20250814,20250814LTHH02025,HH,LT,대전
20250814,20250814NCOB02025,OB,NC,잠실
20250814,20250814WOSK02025,SK,WO,문학
20250814,20250814SPORTSN1,,,
20250815,20250815KBO1,,,
20250815,20250815CHITCHIT1,,,
20250815,20250815BMBC1,,,
20250815,20250815HHNC02025,NC,HH,창원
20250815,20250815HTOB02025,OB,HT,잠실
20250815,20250815KTWO02025,WO,KT,고척
20250815,20250815LGSK02025,SK,LG,문학
20250815,20250815SSLT02025,LT,SS,사직
20250816,20250816BMBC1,,,
20250816,20250816HHNC02025,NC,HH,창원
20250816,20250816HTOB02025,OB,HT,잠실
20250816,20250816KTWO02025,WO,KT,고척
20250816,20250816LGSK02025,SK,LG,문학
20250816,20250816SSLT02025,LT,SS,사직
20250817,20250817KTWO02025,WO,KT,고척
20250817,20250817CHITCHIT1,,,
20250817,20250817BMBC1,,,
20250817,20250817HHNC02025,NC,HH,창원
20250817,20250817HTOB02025,OB,HT,잠실
20250817,20250817LGSK02025,SK,LG,문학
20250817,20250817SSLT02025,LT,SS,사직
20250818,20250818KBO1,,,
20250818,20250818SCBASEBALL1,,,
20250818,20250818SPORTSN1,,,
20250819,20250819BL1,,,
20250819,20250818UBB1,,,
20250819,20250819KBO1,,,
20250819,20250819CHITCHIT1,,,
20250819,20250819BMBC1,,,
20250819,20250819LTLG02025,LG,LT,잠실
20250819,20250819OBHH02025,HH,OB,대전
20250819,20250819SKKT02025,KT,SK,수원
20250819,20250819SSNC02025,NC,SS,창원
20250819,20250819WOHT02025,HT,WO,광주
20250820,20250820BL1,,,
20250820,20250820KBO1,,,
20250820,20250820CHITCHIT1,,,
20250820,20250820BMBC1,,,
20250820,20250820LTLG02025,LG,LT,잠실
20250820,20250820OBHH02025,HH,OB,대전
20250820,20250820SKKT02025,KT,SK,수원
20250820,20250820SSNC02025,NC,SS,창원
20250820,20250820WOHT02025,HT,WO,광주
20250821,20250821BL1,,,
20250821,20250821KBO1,,,
20250821,20250821CHITCHIT1,,,
20250821,20250821BMBC1,,,
20250821,20250821LTLG02025,LG,LT,잠실
20250821,20250821OBHH02025,HH,OB,대전
20250821,20250821SKKT02025,KT,SK,수원
20250821,20250821SSNC02025,NC,SS,창원
20250821,20250821WOHT02025,HT,WO,광주
20250821,20250821SPORTSN1,,,
20250822,20250822BL1,,,
20250822,20250822KBO1,,,
20250822,20250822CHITCHIT1,,,
20250822,20250822BMBC1,,,
20250822,20250822KTOB02025,OB,KT,잠실
20250822,20250822LGHT02025,HT,LG,광주
20250822,20250822LTNC02025,NC,LT,창원
20250822,20250822SKHH02025,HH,SK,대전
20250822,20250822WOSS02025,SS,WO,대구
20250823,20250823CHITCHIT1,,,
20250823,20250823BMBC1,,,
20250823,20250823KTOB02025,OB,KT,잠실
20250823,20250823LGHT02025,HT,LG,광주
20250823,20250823LTNC02025,NC,LT,창원
20250823,20250823SKHH02025,HH,SK,대전
20250823,20250823WOSS02025,SS,WO,대구
20250824,20250824CHITCHIT1,,,
20250824,20250824BMBC1,,,
20250824,20250824KTOB02025,OB,KT,잠실
20250824,20250824LGHT02025,HT,LG,광주
20250824,20250824LTNC02025,NC,LT,창원
20250824,20250824SKHH02025,HH,SK,대전
20250824,20250824WOSS02025,SS,WO,대구
20250825,20250825KBO1,,,
20250825,20250825SCBASEBALL1,,,
20250825,20250825SPORTSN1,,,
20250826,20250826BL1,,,
20250826,20250826KBO1,,,
20250826,20250826CHITCHIT1,,,
20250826,20250826BMBC1,,,
20250826,20250826HHWO02025,WO,HH,고척
20250826,20250826HTSK02025,SK,HT,문학
20250826,20250826KTLT02025,LT,KT,사직
20250826,20250826LGNC02025,NC,LG,창원
20250826,20250826SSOB02025,OB,SS,잠실
20250827,20250827BL1,,,
20250827,20250827KBO1,,,
20250827,20250827CHITCHIT1,,,
20250827,20250827BMBC1,,,
20250827,20250827HHWO02025,WO,HH,고척
20250827,20250827HTSK02025,SK,HT,문학
20250827,20250827KTLT02025,LT,KT,사직
20250827,20250827LGNC02025,NC,LG,창원
20250827,20250827SSOB02025,OB,SS,잠실
20250828,20250828BL1,,,
20250828,20250828KBO1,,,
20250828,20250828BMBC1,,,
20250828,20250828HHWO02025,WO,HH,고척
20250828,20250828HTSK02025,SK,HT,문학
20250828,20250828KTLT02025,LT,KT,사직
20250828,20250828LGNC02025,NC,LG,창원
20250828,20250828SSOB02025,OB,SS,잠실
20250828,20250828SPORTSN1,,,
20250829,20250829BL1,,,
20250829,20250829KBO2,,,
20250829,20250829BMBC1,,,
20250829,20250829HTKT02025,KT,HT,수원
20250829,20250829NCSK02025,SK,NC,문학
20250829,20250829OBLT02025,LT,OB,사직
20250829,20250829SSHH02025,HH,SS,대전
20250829,20250829WOLG02025,LG,WO,잠실
20250830,20250830CHITCHIT1,,,
20250830,20250830BMBC1,,,
20250830,20250830HTKT02025,KT,HT,수원
20250830,20250830NCSK02025,SK,NC,문학
20250830,20250830OBLT02025,LT,OB,사직
20250830,20250830SSHH02025,HH,SS,대전
20250830,20250830WOLG02025,LG,WO,잠실
20250831,20250831BMBC1,,,
20250831,20250831HTKT02025,KT,HT,수원
20250831,20250831NCSK02025,SK,NC,문학
20250831,20250831OBLT02025,LT,OB,사직
20250831,20250831SSHH02025,HH,SS,대전
20250831,20250831WOLG02025,LG,WO,잠실
20250901,20250901KBO1,,,
20250901,20250901SCBASEBALL1,,,
20250901,20250901SPORTSN1,,,
20250902,20250902BL1,,,
20250902,20250902KBSA1,,,
20250902,20250902KBO1,,,
20250902,20250902CHITCHIT1,,,
20250902,20250902BMBC1,,,
20250902,20250902HTHH02025,HH,HT,대전
20250902,20250902LTLG02025,LG,LT,잠실
20250902,20250902NCKT02025,KT,NC,수원
20250902,20250902WOSK02025,SK,WO,문학
20250903,20250903KBO1,,,
20250903,20250903CHITCHIT1,,,
20250903,20250903BMBC1,,,
20250903,20250903LTKT02025,KT,LT,수원
20250903,20250903NCHH02025,HH,NC,대전
20250903,20250903SKHT02025,HT,SK,광주
20250903,20250903WOSS02025,SS,WO,대구
20250904,20250904BL1,,,
20250904,20250904UBASEBALL2,,,
20250904,20250904UBASEBALL3,,,
20250904,20250904KBO1,,,
20250904,20250904CHITCHIT1,,,
20250904,20250904LGKT02025,KT,LG,수원
20250904,20250904OBNC02025,NC,OB,창원
20250904,20250904SPORTSN1,,,
20250905,20250905UBASEBALL1,,,
20250905,20250905BL1,,,
20250905,20250904UBASEBALL1,,,
20250905,20250905UBASEBALL4,,,
20250905,20250905UBASEBALL5,,,
20250905,20250905UBASEBALL2,,,
20250905,20250905KBO1,,,
20250905,20250905CHITCHIT1,,,
20250905,20250905BMBC1,,,
20250905,20250905LTSK02025,SK,LT,문학
20250905,20250905OBNC02025,NC,OB,창원
20250905,20250905WOSS02025,SS,WO,대구
20250906,20250906UBASEBALL4,,,
20250906,20250906UBASEBALL5,,,
20250906,20250906CHITCHIT1,,,
20250906,20250906BMBC1,,,
20250906,20250906HHSS02025,SS,HH,대구
20250906,20250906HTNC02025,NC,HT,창원
20250907,20250907UBASEBALL4,,,
20250907,20250907UBASEBALL5,,,
20250907,20250906UBASEBALL1,,,
20250907,20250906UBASEBALL2,,,
20250907,20250905UBASEBALL3,,,
20250907,20250907CHITCHIT1,,,
20250907,20250907HHSS02025,SS,HH,대구
20250907,20250907HTNC02025,NC,HT,창원
20250907,20250907SKLG02025,LG,SK,잠실
20250908,20250907UBASEBALL1,,,
20250908,20250907UBASEBALL2,,,
20250908,20250906UBASEBALL3,,,
20250908,20250908KBO1,,,
20250908,20250908SCBASEBALL1,,,
20250908,20250908SPORTSN1,,,
20250909,20250909KUSF5,,,목동야구장
20250909,20250909BL1,,,
20250909,20250909KUSF6,,,목동야구장
20250909,20250909KUSF7,,,목동야구장
20250909,20250909KBO1,,,
20250909,20250909CHITCHIT1,,,
20250909,20250909BMBC1,,,
20250909,20250909HHLT02025,LT,HH,사직
20250909,20250909LGWO02025,WO,LG,고척
20250909,20250909OBKT02025,KT,OB,수원
20250910,20250909KUSF1,,,
20250910,20250910BL1,,,
20250910,20250909KUSF2,,,
20250910,20250908KUSF3,,,
20250910,20250910KBO1,,,
20250910,20250910BMBC1,,,
20250910,20250909KUSF3,,,
20250910,20250910HHLT02025,LT,HH,사직
20250910,20250910LGOB02025,OB,LG,잠실
20250910,20250910SKNC02025,NC,SK,창원
20250910,20250910SSHT02025,HT,SS,광주
20250911,20250910KUSF1,,,
20250911,20250911BL1,,,
20250911,20250910KUSF2,,,
20250911,20250910KUSF3,,,
20250911,20250911KBO1,,,
20250911,20250911BMBC1,,,
20250911,20250911KTLG02025,LG,KT,잠실
20250911,20250911LTHT02025,HT,LT,광주
20250911,20250911NCWO02025,WO,NC,고척
20250911,20250911SKSS02025,SS,SK,대구
20250911,20250911SPORTSN1,,,
20250912,20250913KUSF1,,,기장현대차드림볼파크
20250912,20250913KUSF2,,,기장현대차드림볼파크
20250912,20250912BL1,,,
20250912,20250912KBO1,,,
20250912,20250912CHITCHIT1,,,
